Entity,Code,Year,"Age-standardized deaths that are from infectious and parasitic diseases per 100,000 people, in both sexes aged all ages"
Georgia,GEO,2001,8.273376
Georgia,GEO,2004,10.586253
Georgia,GEO,2005,6.9847198
Georgia,GEO,2006,5.151653
Georgia,GEO,2007,6.178912
Georgia,GEO,2009,7.317918
Georgia,GEO,2010,4.13014
Georgia,GEO,2011,7.744367
Georgia,GEO,2012,9.416319
Georgia,GEO,2013,9.560818
Georgia,GEO,2014,11.985209
Georgia,GEO,2021,12.592241
Georgia,GEO,2020,15.052551
Georgia,GEO,2019,15.263545
Georgia,GEO,2018,12.448756
Georgia,GEO,2017,14.4761095
Georgia,GEO,2016,11.540406
Georgia,GEO,2015,10.747757
Germany,DEU,1990,6.524587
Germany,DEU,1991,6.466567
Germany,DEU,1992,6.4032288
Germany,DEU,1993,6.735323
Germany,DEU,1994,6.92848
Germany,DEU,1995,6.812928
Germany,DEU,1996,6.585985
Germany,DEU,1997,5.8818226
Germany,DEU,1998,5.8638196
Germany,DEU,1999,6.5984554
Germany,DEU,2000,7.1646094
Germany,DEU,2001,7.1498065
Germany,DEU,2002,7.0578084
Germany,DEU,2003,7.1688566
Germany,DEU,2004,7.0400543
Germany,DEU,2005,7.38768
Germany,DEU,2006,7.3258004
Germany,DEU,2007,7.834632
Germany,DEU,2008,8.034076
Germany,DEU,2009,8.202672
Germany,DEU,2010,7.922966
Germany,DEU,2011,8.27287
Germany,DEU,2012,8.708813
Germany,DEU,2013,8.827124
Germany,DEU,2014,8.484909
Germany,DEU,2020,6.167318
Germany,DEU,2019,6.8760443
Germany,DEU,2018,7.642964
Germany,DEU,2017,7.504209
Germany,DEU,2016,7.6129217
Germany,DEU,2015,9.062818
Greece,GRC,1961,41.916092
Greece,GRC,1962,41.331154
Greece,GRC,1963,30.433918
Greece,GRC,1964,27.59308
Greece,GRC,1965,26.088804
Greece,GRC,1966,23.952032
Greece,GRC,1967,22.431675
Greece,GRC,1968,27.197668
Greece,GRC,1969,24.656979
Greece,GRC,1970,21.387918
Greece,GRC,1971,16.74724
Greece,GRC,1972,16.781897
Greece,GRC,1973,15.60278
Greece,GRC,1974,13.985718
Greece,GRC,1975,13.498507
Greece,GRC,1976,13.052515
Greece,GRC,1977,12.659828
Greece,GRC,1978,10.709875
Greece,GRC,1979,7.6426954
Greece,GRC,1980,7.197648
Greece,GRC,1981,6.708844
Greece,GRC,1982,6.373157
Greece,GRC,1983,6.6925535
Greece,GRC,1984,5.5665245
Greece,GRC,1985,5.305913
Greece,GRC,1986,4.3060865
Greece,GRC,1987,4.7852473
Greece,GRC,1988,4.5882063
Greece,GRC,1989,4.320622
Greece,GRC,1990,3.70731
Greece,GRC,1991,3.4514015
Greece,GRC,1992,4.126967
Greece,GRC,1993,4.1559176
Greece,GRC,1994,4.820692
Greece,GRC,1995,4.6266804
Greece,GRC,1996,4.8301525
Greece,GRC,1997,4.775533
Greece,GRC,1998,4.759894
Greece,GRC,1999,3.6371784
Greece,GRC,2000,3.3731956
Greece,GRC,2001,3.5689828
Greece,GRC,2002,4.221325
Greece,GRC,2003,4.043176
Greece,GRC,2004,3.5044014
Greece,GRC,2005,3.9020689
Greece,GRC,2006,3.7547646
Greece,GRC,2007,4.4534845
Greece,GRC,2008,4.741091
Greece,GRC,2009,4.927023
Greece,GRC,2010,4.374621
Greece,GRC,2011,3.8211393
Greece,GRC,2012,4.3215537
Greece,GRC,2013,4.176277
Greece,GRC,2014,10.915922
Greece,GRC,2020,10.06114
Greece,GRC,2019,11.067044
Greece,GRC,2018,10.7073555
Greece,GRC,2017,11.793596
Greece,GRC,2016,11.537069
Greece,GRC,2015,11.444409
Grenada,GRD,1985,30.833426
Grenada,GRD,1988,28.188026
Grenada,GRD,1989,26.346985
Grenada,GRD,1990,35.59034
Grenada,GRD,1991,29.672136
Grenada,GRD,1992,34.475857
Grenada,GRD,1993,43.48234
Grenada,GRD,1994,40.811638
Grenada,GRD,1995,49.969654
Grenada,GRD,1996,20.41596
Grenada,GRD,2001,41.021603
Grenada,GRD,2002,30.394669
Grenada,GRD,2003,35.804676
Grenada,GRD,2004,36.717655
Grenada,GRD,2005,30.810822
Grenada,GRD,2006,23.766163
Grenada,GRD,2007,25.975388
Grenada,GRD,2008,38.358
Grenada,GRD,2009,18.016027
Grenada,GRD,2010,21.356812
Grenada,GRD,2011,23.398247
Grenada,GRD,2012,23.382793
Grenada,GRD,2013,21.723272
Grenada,GRD,2014,35.268925
Grenada,GRD,2021,16.625883
Grenada,GRD,2020,13.789422
Grenada,GRD,2019,14.651079
Grenada,GRD,2018,18.810215
Grenada,GRD,2017,20.911547
Grenada,GRD,2016,14.8433
Grenada,GRD,2015,20.057467
Guadeloupe,GLP,1974,49.932354
Guadeloupe,GLP,1981,26.451288
Guadeloupe,GLP,2000,15.765906
Guadeloupe,GLP,2001,24.112598
Guadeloupe,GLP,2002,18.722685
Guadeloupe,GLP,2003,21.3465
Guadeloupe,GLP,2004,19.393736
Guadeloupe,GLP,2005,20.535416
Guadeloupe,GLP,2006,19.078224
Guadeloupe,GLP,2007,20.568266
Guadeloupe,GLP,2008,12.64278
Guadeloupe,GLP,2009,15.354724
Guadeloupe,GLP,2010,16.894236
Guadeloupe,GLP,2011,16.699715
Guadeloupe,GLP,2012,11.740037
Guadeloupe,GLP,2013,12.887276
Guadeloupe,GLP,2014,20.366686
Guadeloupe,GLP,2016,10.234441
Guadeloupe,GLP,2015,10.394929
Guatemala,GTM,1963,656.6131
Guatemala,GTM,1964,640.1446
Guatemala,GTM,1965,570.3913
Guatemala,GTM,1966,513.29266
Guatemala,GTM,1967,467.50494
Guatemala,GTM,1968,502.0377
Guatemala,GTM,1969,615.8917
Guatemala,GTM,1970,539.89746
Guatemala,GTM,1971,454.7311
Guatemala,GTM,1974,277.1303
Guatemala,GTM,1975,322.29678
Guatemala,GTM,1976,316.23077
Guatemala,GTM,1977,257.32382
Guatemala,GTM,1978,250.01308
Guatemala,GTM,1979,291.66263
Guatemala,GTM,1980,240.32765
Guatemala,GTM,1981,233.07484
Guatemala,GTM,1984,212.55276
Guatemala,GTM,1986,210.91124
Guatemala,GTM,1987,206.64745
Guatemala,GTM,1988,177.5392
Guatemala,GTM,1989,152.13426
Guatemala,GTM,1990,179.32047
Guatemala,GTM,1991,149.77837
Guatemala,GTM,1992,118.22647
Guatemala,GTM,1993,112.39948
Guatemala,GTM,1994,113.78949
Guatemala,GTM,1995,85.97301
Guatemala,GTM,1996,77.62612
Guatemala,GTM,1997,80.79396
Guatemala,GTM,1998,84.85
Guatemala,GTM,1999,61.83211
Guatemala,GTM,2000,65.00065
Guatemala,GTM,2001,63.01392
Guatemala,GTM,2002,59.14157
Guatemala,GTM,2003,55.54937
Guatemala,GTM,2004,51.266087
Guatemala,GTM,2005,54.141346
Guatemala,GTM,2006,50.310497
Guatemala,GTM,2007,49.298943
Guatemala,GTM,2008,48.174297
Guatemala,GTM,2009,42.994038
Guatemala,GTM,2010,41.627537
Guatemala,GTM,2011,38.160194
Guatemala,GTM,2012,33.239563
Guatemala,GTM,2013,35.30415
Guatemala,GTM,2014,36.04144
Guatemala,GTM,2020,25.114862
Guatemala,GTM,2019,30.555267
Guatemala,GTM,2018,26.890741
Guatemala,GTM,2017,30.02808
Guatemala,GTM,2016,32.724735
Guatemala,GTM,2015,32.45596
Guyana,GUY,1977,114.44559
Guyana,GUY,1979,64.20965
Guyana,GUY,1984,23.211288
Guyana,GUY,1988,55.592934
Guyana,GUY,1989,54.290348
Guyana,GUY,1990,39.355797
Guyana,GUY,1991,38.77304
Guyana,GUY,1992,41.982777
Guyana,GUY,1993,53.361946
Guyana,GUY,1994,45.06467
Guyana,GUY,1995,68.30459
Guyana,GUY,1996,57.245636
Guyana,GUY,1997,59.11995
Guyana,GUY,1998,55.47575
Guyana,GUY,1999,43.364532
Guyana,GUY,2001,113.3669
Guyana,GUY,2002,119.34487
Guyana,GUY,2003,100.854065
Guyana,GUY,2004,109.07706
Guyana,GUY,2005,108.32929
Guyana,GUY,2006,90.71067
Guyana,GUY,2007,91.86652
Guyana,GUY,2008,81.38423
Guyana,GUY,2009,70.51062
Guyana,GUY,2010,87.71726
Guyana,GUY,2011,84.415016
Guyana,GUY,2012,91.85447
Guyana,GUY,2013,82.396965
Guyana,GUY,2014,67.50539
Guyana,GUY,2019,43.930218
Guyana,GUY,2018,43.712006
Guyana,GUY,2017,48.804794
Guyana,GUY,2015,71.44901
Guyana,GUY,2016,47.746532
Hong Kong,HKG,1955,213.94803
Hong Kong,HKG,1956,199.69945
Hong Kong,HKG,1957,184.99457
Hong Kong,HKG,1958,159.15645
Hong Kong,HKG,1959,153.36478
Hong Kong,HKG,1960,143.64642
Hong Kong,HKG,1961,123.74388
Hong Kong,HKG,1962,114.93472
Hong Kong,HKG,1963,100.18662
Hong Kong,HKG,1964,74.43521
Hong Kong,HKG,1965,66.94801
Hong Kong,HKG,1966,79.58296
Hong Kong,HKG,1967,87.95034
Hong Kong,HKG,1968,70.82922
Hong Kong,HKG,1969,62.04256
Hong Kong,HKG,1970,59.031578
Hong Kong,HKG,1971,50.33202
Hong Kong,HKG,1972,50.6383
Hong Kong,HKG,1973,43.91106
Hong Kong,HKG,1974,39.698696
Hong Kong,HKG,1975,25.6346
Hong Kong,HKG,1976,22.19862
Hong Kong,HKG,1977,21.962385
Hong Kong,HKG,1978,18.109713
Hong Kong,HKG,1979,22.275023
Hong Kong,HKG,1980,20.91724
Hong Kong,HKG,1981,18.955318
Hong Kong,HKG,1982,18.637955
Hong Kong,HKG,1983,18.149946
Hong Kong,HKG,1984,16.475508
Hong Kong,HKG,1985,16.045073
Hong Kong,HKG,1986,16.372448
Hong Kong,HKG,1987,16.57237
Hong Kong,HKG,1988,16.514044
Hong Kong,HKG,1989,18.38678
Hong Kong,HKG,1990,19.422321
Hong Kong,HKG,1991,17.326809
Hong Kong,HKG,1992,16.381727
Hong Kong,HKG,1993,17.016827
Hong Kong,HKG,1994,18.767653
Hong Kong,HKG,1995,16.08249
Hong Kong,HKG,1996,14.550876
Hong Kong,HKG,1997,12.926503
Hong Kong,HKG,1998,10.576861
Hong Kong,HKG,1999,9.852005
Hong Kong,HKG,2000,9.096373
Hong Kong,HKG,2001,11.169798
Hong Kong,HKG,2002,10.799252
Hong Kong,HKG,2003,11.487516
Hong Kong,HKG,2004,11.122009
Hong Kong,HKG,2005,10.428962
Hong Kong,HKG,2006,9.95282
Hong Kong,HKG,2007,10.038489
Hong Kong,HKG,2008,9.774533
Hong Kong,HKG,2009,9.377557
Hong Kong,HKG,2010,9.39958
Hong Kong,HKG,2011,8.89905
Hong Kong,HKG,2012,9.275516
Hong Kong,HKG,2013,9.191288
Hong Kong,HKG,2014,9.185111
Hong Kong,HKG,2017,8.473061
Hong Kong,HKG,2016,8.390043
Hong Kong,HKG,2015,8.287543
Hungary,HUN,1955,62.188503
Hungary,HUN,1956,61.97809
Hungary,HUN,1957,62.450176
Hungary,HUN,1958,56.660828
Hungary,HUN,1959,50.62092
Hungary,HUN,1960,46.58865
Hungary,HUN,1961,41.787033
Hungary,HUN,1962,46.403976
Hungary,HUN,1963,38.414112
Hungary,HUN,1964,36.306885
Hungary,HUN,1965,32.942146
Hungary,HUN,1966,29.158346
Hungary,HUN,1967,27.89881
Hungary,HUN,1968,25.437305
Hungary,HUN,1969,24.868664
Hungary,HUN,1970,23.876627
Hungary,HUN,1971,21.669954
Hungary,HUN,1972,18.829462
Hungary,HUN,1973,19.255196
Hungary,HUN,1974,17.946898
Hungary,HUN,1975,16.294554
Hungary,HUN,1976,15.6139145
Hungary,HUN,1977,13.695568
Hungary,HUN,1978,13.727306
Hungary,HUN,1979,12.073416
Hungary,HUN,1980,12.420717
Hungary,HUN,1981,11.735552
Hungary,HUN,1982,11.399469
Hungary,HUN,1983,11.813907
Hungary,HUN,1984,10.503575
Hungary,HUN,1985,9.517385
Hungary,HUN,1986,9.016166
Hungary,HUN,1987,9.478184
Hungary,HUN,1988,8.819535
Hungary,HUN,1989,9.611075
Hungary,HUN,1990,8.216599
Hungary,HUN,1991,8.1926565
Hungary,HUN,1992,8.065403
Hungary,HUN,1993,8.319898
Hungary,HUN,1994,7.804573
Hungary,HUN,1995,7.223594
Hungary,HUN,1996,7.1819468
Hungary,HUN,1997,6.5565805
Hungary,HUN,1998,6.631079
Hungary,HUN,1999,6.428302
Hungary,HUN,2000,5.644474
Hungary,HUN,2001,5.2370753
Hungary,HUN,2002,4.888753
Hungary,HUN,2003,4.08248
Hungary,HUN,2004,4.4452987
Hungary,HUN,2005,4.3447456
Hungary,HUN,2006,3.6178353
Hungary,HUN,2007,3.791469
Hungary,HUN,2008,3.3627195
Hungary,HUN,2009,3.4302142
Hungary,HUN,2010,3.517653
Hungary,HUN,2011,4.0285497
Hungary,HUN,2012,5.5748076
Hungary,HUN,2013,5.3885174
Hungary,HUN,2014,4.7629685
Hungary,HUN,2019,3.9782472
Hungary,HUN,2018,4.194217
Hungary,HUN,2017,4.275976
Hungary,HUN,2016,4.554243
Hungary,HUN,2015,5.2384405
Iceland,ISL,1951,40.208103
Iceland,ISL,1952,24.192461
Iceland,ISL,1953,20.217384
Iceland,ISL,1954,21.938288
Iceland,ISL,1955,13.030498
Iceland,ISL,1956,21.171717
Iceland,ISL,1957,14.368182
Iceland,ISL,1958,16.440712
Iceland,ISL,1959,13.545553
Iceland,ISL,1960,11.185784
Iceland,ISL,1961,8.406636
Iceland,ISL,1962,11.86034
Iceland,ISL,1963,10.772085
Iceland,ISL,1964,11.904633
Iceland,ISL,1965,10.827832
Iceland,ISL,1966,11.3208
Iceland,ISL,1967,12.445215
Iceland,ISL,1968,5.266205
Iceland,ISL,1969,7.660122
Iceland,ISL,1970,5.0967197
Iceland,ISL,1971,6.066963
Iceland,ISL,1972,3.1554723
Iceland,ISL,1973,6.596641
Iceland,ISL,1974,5.805341
Iceland,ISL,1975,6.8229218
Iceland,ISL,1976,8.750909
Iceland,ISL,1977,5.2082963
Iceland,ISL,1978,5.0170307
Iceland,ISL,1979,7.808979
Iceland,ISL,1980,4.0024533
Iceland,ISL,1981,5.457706
Iceland,ISL,1982,2.8157089
Iceland,ISL,1983,3.454492
Iceland,ISL,1984,3.761937
Iceland,ISL,1985,5.520952
Iceland,ISL,1986,5.6426945
Iceland,ISL,1987,2.7424502
Iceland,ISL,1988,4.990758
Iceland,ISL,1989,3.912209
Iceland,ISL,1990,5.3187814
Iceland,ISL,1991,4.389038
Iceland,ISL,1992,3.933167
Iceland,ISL,1993,5.38907
Iceland,ISL,1994,5.214825
Iceland,ISL,1995,6.3756757
Iceland,ISL,1996,3.6030092
Iceland,ISL,1997,2.6780293
Iceland,ISL,1998,3.9260478
Iceland,ISL,1999,4.9062757
Iceland,ISL,2000,6.819026
Iceland,ISL,2001,4.277984
Iceland,ISL,2002,3.3916962
Iceland,ISL,2003,4.9943876
Iceland,ISL,2004,3.4512687
Iceland,ISL,2005,2.314496
Iceland,ISL,2006,4.5111103
Iceland,ISL,2007,5.439439
Iceland,ISL,2008,4.3115563
Iceland,ISL,2009,2.3817348
Iceland,ISL,2010,2.7717881
Iceland,ISL,2011,3.021132
Iceland,ISL,2012,4.281993
Iceland,ISL,2013,3.3146057
Iceland,ISL,2014,4.781465
Iceland,ISL,2021,3.6584666
Iceland,ISL,2020,2.7667446
Iceland,ISL,2019,3.0064602
Iceland,ISL,2018,3.423291
Iceland,ISL,2017,3.6552382
Iceland,ISL,2016,2.4607031
Iceland,ISL,2015,3.229061
Iran,IRN,2013,8.583737
Iran,IRN,2014,8.273049
Iran,IRN,2016,8.323379
Iran,IRN,2015,10.235234
Iraq,IRQ,2008,23.77265
Iraq,IRQ,2016,18.078346
Iraq,IRQ,2015,15.532388
Ireland,IRL,1950,106.19158
Ireland,IRL,1951,97.73889
Ireland,IRL,1952,75.20614
Ireland,IRL,1953,58.38706
Ireland,IRL,1954,50.352375
Ireland,IRL,1955,45.134808
Ireland,IRL,1956,36.24095
Ireland,IRL,1957,35.46789
Ireland,IRL,1958,31.27391
Ireland,IRL,1959,28.453426
Ireland,IRL,1960,26.267517
Ireland,IRL,1961,25.265863
Ireland,IRL,1962,22.8061
Ireland,IRL,1963,21.839792
Ireland,IRL,1964,22.675602
Ireland,IRL,1965,18.960543
Ireland,IRL,1966,20.311726
Ireland,IRL,1967,17.538923
Ireland,IRL,1968,16.901539
Ireland,IRL,1969,14.544003
Ireland,IRL,1970,13.91858
Ireland,IRL,1971,10.872885
Ireland,IRL,1972,10.994637
Ireland,IRL,1973,10.282625
Ireland,IRL,1974,10.718379
Ireland,IRL,1975,9.955934
Ireland,IRL,1976,9.676077
Ireland,IRL,1977,9.896677
Ireland,IRL,1978,9.590969
Ireland,IRL,1979,9.138499
Ireland,IRL,1980,9.003828
Ireland,IRL,1981,6.85187
Ireland,IRL,1982,7.4044027
Ireland,IRL,1983,6.769255
Ireland,IRL,1984,5.686845
Ireland,IRL,1985,6.7345076
Ireland,IRL,1986,6.5077486
Ireland,IRL,1987,4.9757013
Ireland,IRL,1988,4.8155856
Ireland,IRL,1989,5.514823
Ireland,IRL,1990,5.067493
Ireland,IRL,1991,5.271558
Ireland,IRL,1992,5.3562684
Ireland,IRL,1993,5.4424224
Ireland,IRL,1994,4.851272
Ireland,IRL,1995,5.526291
Ireland,IRL,1996,4.738003
Ireland,IRL,1997,4.846574
Ireland,IRL,1998,5.060226
Ireland,IRL,1999,5.0890694
Ireland,IRL,2000,4.874824
Ireland,IRL,2001,3.998796
Ireland,IRL,2002,4.0796137
Ireland,IRL,2003,3.157636
Ireland,IRL,2004,3.1731343
Ireland,IRL,2005,3.5323706
Ireland,IRL,2006,2.9114892
Ireland,IRL,2007,4.4689517
Ireland,IRL,2008,3.9129624
Ireland,IRL,2009,4.5830107
Ireland,IRL,2010,4.460951
Ireland,IRL,2011,3.7547867
Ireland,IRL,2012,3.6926022
Ireland,IRL,2013,3.7163765
Ireland,IRL,2014,4.1901417
Ireland,IRL,2018,3.6929617
Ireland,IRL,2015,4.866313
Israel,ISR,1975,17.554377
Israel,ISR,1976,15.894236
Israel,ISR,1977,14.567218
Israel,ISR,1978,15.75737
Israel,ISR,1979,13.317081
Israel,ISR,1980,12.151583
Israel,ISR,1981,13.307203
Israel,ISR,1982,11.706642
Israel,ISR,1983,12.121407
Israel,ISR,1984,14.163889
Israel,ISR,1985,13.876978
Israel,ISR,1986,14.140011
Israel,ISR,1987,12.908131
Israel,ISR,1988,11.604953
Israel,ISR,1989,11.4793215
Israel,ISR,1990,12.727695
Israel,ISR,1991,11.098597
Israel,ISR,1992,13.9707
Israel,ISR,1993,9.585357
Israel,ISR,1994,8.876835
Israel,ISR,1995,9.708618
Israel,ISR,1996,9.884172
Israel,ISR,1997,10.272478
Israel,ISR,1998,10.890252
Israel,ISR,1999,15.292228
Israel,ISR,2000,15.474474
Israel,ISR,2001,12.868394
Israel,ISR,2002,12.766684
Israel,ISR,2003,13.013929
Israel,ISR,2004,12.600326
Israel,ISR,2005,14.06137
Israel,ISR,2006,14.36424
Israel,ISR,2007,14.427019
Israel,ISR,2008,15.510459
Israel,ISR,2009,13.844721
Israel,ISR,2010,14.639959
Israel,ISR,2011,17.48843
Israel,ISR,2012,18.735977
Israel,ISR,2013,17.576262
Israel,ISR,2014,18.84602
Israel,ISR,2020,15.016559
Israel,ISR,2019,17.12494
Israel,ISR,2018,16.389427
Israel,ISR,2017,18.387503
Israel,ISR,2016,19.248426
Israel,ISR,2015,19.7927
Italy,ITA,1951,102.97884
Italy,ITA,1952,82.883026
Italy,ITA,1953,67.09679
Italy,ITA,1954,59.00514
Italy,ITA,1955,55.48311
Italy,ITA,1956,53.682266
Italy,ITA,1957,53.08165
Italy,ITA,1958,49.568607
Italy,ITA,1959,43.934555
Italy,ITA,1960,41.270336
Italy,ITA,1961,37.64542
Italy,ITA,1962,36.432816
Italy,ITA,1963,33.73598
Italy,ITA,1964,29.810997
Italy,ITA,1965,27.61501
Italy,ITA,1966,23.804613
Italy,ITA,1967,21.643023
Italy,ITA,1968,21.025003
Italy,ITA,1969,19.651451
Italy,ITA,1970,17.480833
Italy,ITA,1971,15.698871
Italy,ITA,1972,14.199243
Italy,ITA,1973,13.645507
Italy,ITA,1974,10.401313
Italy,ITA,1975,9.439988
Italy,ITA,1976,8.133049
Italy,ITA,1977,7.1041517
Italy,ITA,1978,6.4204416
Italy,ITA,1979,5.5188637
Italy,ITA,1980,5.2301197
Italy,ITA,1981,4.7925653
Italy,ITA,1982,4.699925
Italy,ITA,1983,4.689032
Italy,ITA,1984,4.3064165
Italy,ITA,1985,3.3601801
Italy,ITA,1986,3.7986186
Italy,ITA,1987,3.6757429
Italy,ITA,1988,4.368755
Italy,ITA,1989,5.0522094
Italy,ITA,1990,5.861545
Italy,ITA,1991,6.926627
Italy,ITA,1992,8.161785
Italy,ITA,1993,9.178261
Italy,ITA,1994,10.235137
Italy,ITA,1995,11.373619
Italy,ITA,1996,10.642595
Italy,ITA,1997,7.288084
Italy,ITA,1998,5.6991825
Italy,ITA,1999,5.2666383
Italy,ITA,2000,5.0601
Italy,ITA,2001,5.0433
Italy,ITA,2002,5.3674874
Italy,ITA,2003,7.242499
Italy,ITA,2004,6.337129
Italy,ITA,2005,6.4847183
Italy,ITA,2006,6.4876924
Italy,ITA,2007,6.74893
Italy,ITA,2008,6.713249
Italy,ITA,2009,6.8613377
Italy,ITA,2010,6.9640274
Italy,ITA,2011,7.765716
Italy,ITA,2012,8.472328
Italy,ITA,2013,8.1898775
Italy,ITA,2014,8.084265
Italy,ITA,2019,7.5416837
Italy,ITA,2018,7.488191
Italy,ITA,2017,7.6190577
Italy,ITA,2016,7.258058
Italy,ITA,2015,9.2798195
Jamaica,JAM,1960,102.512985
Jamaica,JAM,1961,95.99541
Jamaica,JAM,1965,62.35024
Jamaica,JAM,1967,60.140583
Jamaica,JAM,1977,35.63685
Jamaica,JAM,1980,24.597301
Jamaica,JAM,1981,23.975555
Jamaica,JAM,1982,22.22344
Jamaica,JAM,1983,31.905468
Jamaica,JAM,1984,31.370012
Jamaica,JAM,1985,31.431301
Jamaica,JAM,1986,17.516161
Jamaica,JAM,1987,18.645868
Jamaica,JAM,1988,18.316483
Jamaica,JAM,1989,14.8695135
Jamaica,JAM,1990,14.726158
Jamaica,JAM,1991,11.78469
Jamaica,JAM,2000,32.332436
Jamaica,JAM,2001,31.9171
Jamaica,JAM,2002,31.550053
Jamaica,JAM,2003,29.42741
Jamaica,JAM,2004,31.793728
Jamaica,JAM,2005,30.259914
Jamaica,JAM,2006,25.285883
Jamaica,JAM,2009,29.228039
Jamaica,JAM,2010,29.817215
Jamaica,JAM,2011,27.65601
Jamaica,JAM,2012,32.61516
Jamaica,JAM,2013,28.914465
Jamaica,JAM,2014,36.399734
Japan,JPN,1950,293.07584
Japan,JPN,1951,238.52968
Japan,JPN,1952,188.1821
Japan,JPN,1953,163.83362
Japan,JPN,1954,148.16487
Japan,JPN,1955,122.42398
Japan,JPN,1956,115.07486
Japan,JPN,1957,106.1554
Japan,JPN,1958,94.01214
Japan,JPN,1959,85.91661
Japan,JPN,1960,80.104416
Japan,JPN,1961,70.45277
Japan,JPN,1962,65.73743
Japan,JPN,1963,55.708588
Japan,JPN,1964,53.008797
Japan,JPN,1965,47.835026
Japan,JPN,1966,43.46452
Japan,JPN,1967,37.06451
Japan,JPN,1968,31.360413
Japan,JPN,1969,29.431082
Japan,JPN,1970,27.671127
Japan,JPN,1971,23.835566
Japan,JPN,1972,21.320469
Japan,JPN,1973,20.547
Japan,JPN,1974,18.948027
Japan,JPN,1975,16.929308
Japan,JPN,1976,15.078711
Japan,JPN,1977,13.594066
Japan,JPN,1978,12.972046
Japan,JPN,1979,11.121668
Japan,JPN,1980,10.397979
Japan,JPN,1981,9.744851
Japan,JPN,1982,9.097767
Japan,JPN,1983,9.246338
Japan,JPN,1984,8.874284
Japan,JPN,1985,8.629186
Japan,JPN,1986,7.830801
Japan,JPN,1987,7.652863
Japan,JPN,1988,7.5087056
Japan,JPN,1989,7.1066117
Japan,JPN,1990,7.3950443
Japan,JPN,1991,7.409765
Japan,JPN,1992,7.5887365
Japan,JPN,1993,7.725685
Japan,JPN,1994,8.342085
Japan,JPN,1995,9.746941
Japan,JPN,1996,8.829141
Japan,JPN,1997,8.798179
Japan,JPN,1998,8.745458
Japan,JPN,1999,9.109601
Japan,JPN,2000,8.468598
Japan,JPN,2001,8.253978
Japan,JPN,2002,7.810184
Japan,JPN,2003,8.013957
Japan,JPN,2004,7.8796716
Japan,JPN,2005,8.195007
Japan,JPN,2006,8.047913
Japan,JPN,2007,7.822285
Japan,JPN,2008,7.6229253
Japan,JPN,2009,7.3975477
Japan,JPN,2010,7.3715014
Japan,JPN,2011,7.215382
Japan,JPN,2012,7.0139356
Japan,JPN,2013,6.5246925
Japan,JPN,2014,6.3021264
Japan,JPN,2020,4.4546995
Japan,JPN,2019,4.9076214
Japan,JPN,2018,5.125328
Japan,JPN,2017,5.36269
Japan,JPN,2016,5.867752
Japan,JPN,2015,6.047554
Jordan,JOR,2009,9.971672
Jordan,JOR,2008,10.49288
Jordan,JOR,2010,9.106769
Jordan,JOR,2011,10.073795
Jordan,JOR,2012,10.471582
Jordan,JOR,2018,8.789748
Jordan,JOR,2017,12.455762
Jordan,JOR,2016,12.696281
Jordan,JOR,2015,11.533212
Kazakhstan,KAZ,1981,38.6565
Kazakhstan,KAZ,1982,38.710735
Kazakhstan,KAZ,1985,33.633163
Kazakhstan,KAZ,1986,29.614244
Kazakhstan,KAZ,1987,28.898241
Kazakhstan,KAZ,1988,28.45668
Kazakhstan,KAZ,1989,24.163591
Kazakhstan,KAZ,1990,23.7561
Kazakhstan,KAZ,1991,23.966852
Kazakhstan,KAZ,1992,25.11932
Kazakhstan,KAZ,1993,27.981518
Kazakhstan,KAZ,1994,32.643078
Kazakhstan,KAZ,1995,45.233604
Kazakhstan,KAZ,1996,52.637
Kazakhstan,KAZ,1997,55.438057
Kazakhstan,KAZ,1998,54.633728
Kazakhstan,KAZ,1999,42.18356
Kazakhstan,KAZ,2000,37.83483
Kazakhstan,KAZ,2001,33.3392
Kazakhstan,KAZ,2002,32.96752
Kazakhstan,KAZ,2003,30.245342
Kazakhstan,KAZ,2004,27.583603
Kazakhstan,KAZ,2005,28.996744
Kazakhstan,KAZ,2006,26.092335
Kazakhstan,KAZ,2007,23.832794
Kazakhstan,KAZ,2008,22.405697
Kazakhstan,KAZ,2009,18.380756
Kazakhstan,KAZ,2010,15.975116
Kazakhstan,KAZ,2011,13.691659
Kazakhstan,KAZ,2012,12.301915
Kazakhstan,KAZ,2013,11.541127
Kazakhstan,KAZ,2014,10.0057745
Kazakhstan,KAZ,2021,7.6643653
Kazakhstan,KAZ,2020,15.367572
Kazakhstan,KAZ,2019,8.066739
Kazakhstan,KAZ,2018,7.849683
Kazakhstan,KAZ,2017,8.551592
Kazakhstan,KAZ,2016,8.421256
Kazakhstan,KAZ,2015,9.231435
Kuwait,KWT,1972,83.44899
Kuwait,KWT,1975,51.203945
Kuwait,KWT,1976,69.59645
Kuwait,KWT,1977,101.35834
Kuwait,KWT,1978,51.092945
Kuwait,KWT,1979,44.86616
Kuwait,KWT,1980,43.99685
Kuwait,KWT,1981,34.336376
Kuwait,KWT,1982,33.073204
Kuwait,KWT,1983,31.383415
Kuwait,KWT,1984,23.936674
Kuwait,KWT,1985,29.927593
Kuwait,KWT,1986,22.78903
Kuwait,KWT,1987,23.98603
Kuwait,KWT,1993,40.54268
Kuwait,KWT,1994,25.147398
Kuwait,KWT,1995,29.063843
Kuwait,KWT,1996,29.025694
Kuwait,KWT,1997,29.933502
